id,Kota,perkap,score12,score11,score3,GK
3675,F,749303.5714285714,0.125,0,0,529685.4639
3676,E,1711772.1825396826,0.25,0.25,0,410945.0876
3677,C,929580.9523809524,0.375,0.375,0.16666666666666669,437944.2735
3678,D,743079.3650793651,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
3679,C,1981220.2380952383,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
3680,F,916892.857142857,0.25,0.125,0.16666666666666669,529685.4639
3681,C,672885.7142857143,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
3682,D,501918.8797313797,0.3333333333333333,0.3333333333333333,0.11111111111111109,579742.9057
3683,C,1820500.5394480838,0.2083333333333333,0.3333333333333333,0.11111111111111109,437944.2735
3684,B,1142988.0952380954,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
3685,B,1508907.738095238,0.4583333333333333,0.4583333333333333,0.2777777777777778,608804.3096
3686,G,2773869.0476190476,0.25,0.25,0,578589.38449
3687,B,1086726.1904761905,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
3688,E,580051.4632447574,0.4166666666666667,0.2916666666666667,0.38888888888888884,410945.0876
3689,A,2662983.479540465,0.25,0.25,0,423139.2941
3690,A,792871.6391680547,0.625,0.625,0.5,423139.2941
3691,A,725398.4523809524,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
3692,A,920869.0476190476,0.375,0.375,0.16666666666666669,423139.2941
3693,D,812288.7301587301,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
3694,E,1138452.3809523808,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
3695,F,969617.2013399955,0.25,0.25,0,529685.4639
3696,B,580634.9206349206,0.5,0.5,0.3333333333333333,608804.3096
3697,C,598607.1428571428,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
3698,F,922863.0952380951,0.4583333333333333,0.4583333333333333,0.2777777777777778,529685.4639
3699,A,1772075.3968253967,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
3700,D,2842960.3174603176,0.25,0.25,0,579742.9057
3701,E,874151.7857142857,0.2083333333333333,0.08333333333333333,0.11111111111111109,410945.0876
3702,A,884728.5714285715,0.3333333333333333,0.3333333333333333,0.11111111111111109,423139.2941
3703,A,888154.7619047619,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
3704,C,591591.8367346938,0.25,0.125,0.16666666666666669,437944.2735
3705,C,971396.8253968254,0.125,0,0,437944.2735
3706,C,1121015.873015873,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
3707,D,1609092.261904762,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
3708,E,691321.4285714286,0.2916666666666667,0.2916666666666667,0.05555555555555555,410945.0876
3709,A,1923345.2380952383,0.25,0.25,0,423139.2941
3710,F,764501.1788385226,0.3333333333333333,0.3333333333333333,0.11111111111111109,529685.4639
3711,G,581982.1428571428,0.25,0.125,0.16666666666666669,578589.38449
3712,G,647468.2539682538,0.125,0.125,0.16666666666666669,578589.38449
3713,A,898818.4523809524,0.125,0.125,0.16666666666666669,423139.2941
3714,A,580030.7142857143,0.5416666666666667,0.5416666666666667,0.38888888888888884,423139.2941
3715,F,584222.4511599512,0.2916666666666667,0.16666666666666669,0.2222222222222222,529685.4639
3716,A,1065532.627865961,0.375,0.375,0.16666666666666669,423139.2941
3717,E,477104.76190476195,0.25,0.375,0.16666666666666669,410945.0876
3718,C,989178.5714285714,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
3719,C,378142.85714285716,0.3333333333333333,0.3333333333333333,0.11111111111111109,437944.2735
3720,E,1492647.130716335,0.25,0.25,0,410945.0876
3721,B,1420595.238095238,0.25,0.25,0,608804.3096
3722,G,289880.95238095237,0.375,0.375,0.16666666666666669,578589.38449
3723,A,580583.3333333334,0.25,0.125,0.16666666666666669,423139.2941
3724,F,1973116.0714285714,0.25,0.25,0,529685.4639
3725,D,3434244.45,0.125,0.25,0,579742.9057
3726,B,1240252.380952381,0,0,0,608804.3096
3727,B,888255.5666666668,0.125,0.25,0,608804.3096
3728,B,1253246.4285714286,0.25,0.25,0,608804.3096
3729,G,3591150.7936507934,0,0,0,578589.38449
3730,A,1229952.380952381,0.25,0.125,0.16666666666666669,423139.2941
3731,A,1700547.1156072745,0.2916666666666667,0.4166666666666666,0.2222222222222222,423139.2941
3732,A,1521354.1666666667,0.25,0.25,0,423139.2941
3733,F,1679880.9523809524,0.375,0.375,0.16666666666666669,529685.4639
3734,A,710916.6666666666,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
3735,G,1203015.8785714286,0.25,0.375,0.16666666666666669,578589.38449
3736,B,3442666.666666667,0.25,0.25,0,608804.3096
3737,E,1093303.5714285714,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
3738,D,1289355.689848755,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
3739,B,1630535.1315351315,0,0,0,608804.3096
3740,F,3427605.411255411,0.125,0,0,529685.4639
3741,D,2072255.4489406077,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
3742,G,1020672.6190476189,0.375,0.375,0.16666666666666669,578589.38449
3743,A,1818483.619047619,0.375,0.375,0.16666666666666669,423139.2941
3744,C,1027209.5655829901,0.125,0.25,0,437944.2735
3745,C,426196.05263276485,0.5,0.5,0.3333333333333333,437944.2735
3746,G,625154.7619047619,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
3747,B,1169690.4761904762,0.375,0.375,0.16666666666666669,608804.3096
3748,C,1285258.9285714286,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
3749,A,897761.9047619047,0.375,0.375,0.16666666666666669,423139.2941
3750,C,1363142.857142857,0.25,0.25,0,437944.2735
3751,A,721994.0476190476,0.45833333333333337,0.33333333333333337,0.4444444444444444,423139.2941
3752,G,1045592.8571428572,0.4583333333333333,0.4583333333333333,0.2777777777777778,578589.38449
3753,F,3594333.333333333,0.25,0.25,0,529685.4639
3754,B,699206.3492063492,0.125,0.25,0,608804.3096
3755,E,1387666.6666666665,0.125,0,0,410945.0876
3756,C,1298e3,0.3333333333333333,0.2083333333333333,0.2777777777777778,437944.2735
3757,E,579916.6666666666,0.3333333333333333,0.3333333333333333,0.11111111111111109,410945.0876
3758,C,1392470.9821428573,0.25,0.25,0,437944.2735
3759,G,903206.3492063492,0.25,0.125,0.16666666666666669,578589.38449
3760,G,4057666.6666666665,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
3761,E,696440.4761904762,0.375,0.375,0.16666666666666669,410945.0876
3762,E,2119452.380952381,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
3763,D,713277.5541666666,0.25,0.25,0,579742.9057
3764,F,1522440.4761904762,0.16666666666666669,0.041666666666666664,0.05555555555555555,529685.4639
3765,A,2923809.523809524,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
3766,G,1310782.5396825399,0.5833333333333334,0.5833333333333334,0.4444444444444444,578589.38449
3767,C,1626464.2857142854,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
3768,E,1331964.2857142857,0.3333333333333333,0.3333333333333333,0.11111111111111109,410945.0876
3769,C,589196.4285714286,0,0,0,437944.2735
3770,D,582920.6349206349,0.25,0.25,0,579742.9057
3771,C,1154797.619047619,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
3772,F,1006967.380952381,0.25,0.25,0,529685.4639
3773,G,580504.7619047619,0.5,0.5,0.3333333333333333,578589.38449
3774,E,1281074.4047619049,0.3333333333333333,0.3333333333333333,0.11111111111111109,410945.0876
3775,G,1426092.8571428573,0.5833333333333334,0.5833333333333334,0.4444444444444444,578589.38449
3776,A,1733314.285714286,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
3777,E,829361.111111111,0.25,0.25,0,410945.0876
3778,B,933988.3060967879,0.125,0.125,0.16666666666666669,608804.3096
3779,F,2088071.4285714286,0.4166666666666666,0.4166666666666666,0.2222222222222222,529685.4639
3780,G,2583988.095238095,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
3781,C,2354476.1904761903,0.125,0,0,437944.2735
3782,A,754994.0476190477,0.375,0.375,0.16666666666666669,423139.2941
3783,B,3257289.682539683,0.125,0.25,0,608804.3096
3784,E,1869428.5714285716,0.25,0.25,0,410945.0876
3785,B,935922.619047619,0.125,0.125,0.16666666666666669,608804.3096
3786,C,717934.5238095238,0.25,0.25,0,437944.2735
3787,A,1894423.8095238097,0,0,0,423139.2941
3788,E,1283166.6666666665,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
3789,F,1788412.6984126985,0.2916666666666667,0.4166666666666666,0.2222222222222222,529685.4639
3790,G,427190.4761904762,0.25,0.25,0,578589.38449
3791,E,3553095.238095238,0.375,0.375,0.16666666666666669,410945.0876
3792,D,2307053.5714285714,0.375,0.375,0.16666666666666669,579742.9057
3793,E,851205.3571428572,0.25,0.125,0.16666666666666669,410945.0876
3794,D,2800756.944444444,0.25,0.25,0,579742.9057
3795,C,1281059.5238095238,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
3796,G,2041964.2857142857,0.25,0.25,0,578589.38449
3797,A,1998726.1904761903,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
3798,A,947226.1904761905,0.25,0.25,0,423139.2941
3799,D,915767.8571428572,0.4166666666666666,0.4166666666666666,0.2222222222222222,579742.9057
3800,C,2207101.1904761903,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
3801,B,1157854.1666666665,0.25,0.25,0,608804.3096
3802,E,1969855.5555555553,0.041666666666666664,0.041666666666666664,0.05555555555555555,410945.0876
3803,B,798515.873015873,0.25,0.25,0,608804.3096
3804,G,606952.380952381,0.125,0,0,578589.38449
3805,C,1266238.0952380951,0.16666666666666669,0.041666666666666664,0.05555555555555555,437944.2735
3806,A,829568.4523809524,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
3807,A,2105056.0788961677,0.125,0.25,0,423139.2941
3808,G,437535.71428571426,0.375,0.375,0.16666666666666669,578589.38449
3809,E,1641904.761904762,0.25,0.375,0.16666666666666669,410945.0876
3810,G,1252500,0.25,0.25,0,578589.38449
3811,A,3486347.023809524,0.125,0.25,0,423139.2941
3812,C,1441380.9523809524,0.375,0.375,0.16666666666666669,437944.2735
3813,G,584261.9047619047,0.375,0.375,0.16666666666666669,578589.38449
3814,E,851861.9047619049,0.375,0.25,0.3333333333333333,410945.0876
3815,E,947279.5047619048,0,0,0,410945.0876
3816,E,3642976.1904761903,0.25,0.25,0,410945.0876
3817,C,1321952.3809523808,0.25,0.25,0,437944.2735
3818,B,581157.142857143,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
3819,G,434238.0952380952,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
3820,A,2335410.7142857146,0.125,0.25,0,423139.2941
3821,A,466630.9523809524,0.2916666666666667,0.2916666666666667,0.05555555555555555,423139.2941
3822,G,841770.8333333333,0.25,0.25,0,578589.38449
3823,C,975952.380952381,0.4166666666666667,0.2916666666666667,0.38888888888888884,437944.2735
3824,G,580947.4205654762,0.2916666666666667,0.2916666666666667,0.05555555555555555,578589.38449
3825,E,737702.380952381,0.375,0.375,0.16666666666666669,410945.0876
3826,F,654538.6904761905,0.2916666666666667,0.2916666666666667,0.05555555555555555,529685.4639
3827,B,1173464.2857142857,0.375,0.25,0.3333333333333333,608804.3096
3828,A,1289892.8571428573,0.4583333333333333,0.4583333333333333,0.2777777777777778,423139.2941
3829,F,1294892.8571428573,0.5,0.5,0.33333333333333337,529685.4639
3830,C,1911302.380952381,0.041666666666666664,0.041666666666666664,0.05555555555555555,437944.2735
3831,C,1321702.380952381,0.4166666666666666,0.4166666666666666,0.2222222222222222,437944.2735
3832,G,1233720.238095238,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
3833,D,1033068.4523809524,0.25,0.125,0.16666666666666669,579742.9057
3834,C,2109255.9523809524,0.125,0.25,0,437944.2735
3835,A,3430634.9206349202,0.25,0.25,0,423139.2941
3836,G,780686.5079365079,0.375,0.375,0.16666666666666669,578589.38449
3837,A,581173.9325396825,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
3838,A,1002946.4285714286,0.375,0.375,0.16666666666666669,423139.2941
3839,C,1595051.5873015875,0,0,0,437944.2735
3840,C,591634.9206349206,0.5416666666666667,0.5416666666666667,0.38888888888888884,437944.2735
3841,A,1443125,0.125,0,0,423139.2941
3842,B,1603613.0952380951,0,0,0,608804.3096
3843,C,830854.7004399586,0.2916666666666667,0.16666666666666669,0.2222222222222222,437944.2735
3844,A,811181.5476190477,0.4166666666666667,0.2916666666666667,0.38888888888888884,423139.2941
3845,G,1881892.8571428573,0.25,0.25,0,578589.38449
3846,B,1058777.7777777778,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
3847,B,1123230.1587301586,0.4166666666666666,0.4166666666666666,0.2222222222222222,608804.3096
3848,G,1622103.0634920634,0,0,0,578589.38449
3849,B,955940.4761904762,0.5,0.5,0.3333333333333333,608804.3096
3850,A,1121904.761904762,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
3851,C,743619.0476190476,0.125,0,0,437944.2735
3852,A,3041666.666666667,0.25,0.25,0,423139.2941
3853,F,435786.044973545,0.25,0.25,0,529685.4639
3854,B,729014.880952381,0.375,0.375,0.16666666666666669,608804.3096
3855,E,986416.6666666666,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
3856,B,938321.4285714285,0.16666666666666669,0.041666666666666664,0.05555555555555555,608804.3096
3857,A,733980.078042328,0.375,0.375,0.16666666666666669,423139.2941
3858,F,1922770.8333333333,0.25,0.25,0,529685.4639
3859,C,3178660.7142857146,0.25,0.25,0,437944.2735
3860,A,677017.8571428572,0.375,0.375,0.16666666666666669,423139.2941
3861,A,723180.2698412699,0.375,0.375,0.16666666666666669,423139.2941
3862,A,695095.2380952381,0.16666666666666669,0.041666666666666664,0.05555555555555555,423139.2941
3863,F,1249714.2857142857,0.125,0,0,529685.4639
3864,G,987101.1904761905,0.25,0.25,0,578589.38449
3865,A,1532909.5238095238,0.375,0.375,0.16666666666666669,423139.2941
3866,A,937619.0476190476,0.125,0,0,423139.2941
3867,A,589380.9523809524,0.25,0.25,0,423139.2941
3868,D,493914.28571428574,0.375,0.375,0.16666666666666669,579742.9057
3869,A,811928.5714285715,0.125,0,0,423139.2941
3870,G,277916.6666666667,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
3871,E,921349.2063492063,0.25,0.25,0,410945.0876
3872,E,581271.4285714285,0.125,0,0,410945.0876
3873,E,367029.7619047619,0.3333333333333333,0.3333333333333333,0.11111111111111109,410945.0876
3874,C,643011.9047619047,0.25,0.25,0,437944.2735
3875,G,766437.5,0.25,0.25,0,578589.38449
3876,A,588490.4761904762,0.125,0,0,423139.2941
3877,E,585340.320910973,0.75,0.75,0.6666666666666667,410945.0876
3878,A,1152327.380952381,0.4583333333333333,0.4583333333333333,0.2777777777777778,423139.2941
3879,F,741791.6666666666,0.6666666666666667,0.6666666666666667,0.5555555555555557,529685.4639
3880,G,1021714.2857142857,0.5,0.5,0.3333333333333333,578589.38449
3881,F,193559.5238095238,0.625,0.625,0.5,529685.4639
3882,G,882922.619047619,0.125,0,0,578589.38449
3883,F,1082664.0786749483,0.2916666666666667,0.16666666666666669,0.2222222222222222,529685.4639
3884,E,1148334.7147066942,0.2916666666666667,0.16666666666666669,0.2222222222222222,410945.0876
3885,C,623907.142857143,0.25,0.25,0,437944.2735
3886,A,181511.90476190476,0.4166666666666666,0.4166666666666666,0.2222222222222222,423139.2941
3887,F,2507857.1428571427,0.5,0.5,0.3333333333333333,529685.4639
3888,D,755873.0158730159,0.2916666666666667,0.16666666666666669,0.2222222222222222,579742.9057
3889,B,1893630.9523809524,0.16666666666666669,0.041666666666666664,0.05555555555555555,608804.3096
3890,F,425773.8095238095,0.16666666666666669,0.041666666666666664,0.05555555555555555,529685.4639
3891,G,620520.4081632653,0.125,0,0,578589.38449
3892,F,583888.8888888889,0.5833333333333334,0.5833333333333334,0.4444444444444444,529685.4639
3893,F,938579.3650793651,0.2083333333333333,0.08333333333333333,0.11111111111111109,529685.4639
3894,G,911226.1904761905,0.4166666666666667,0.2916666666666667,0.38888888888888884,578589.38449
3895,A,1811865.0793650793,0.2916666666666667,0.16666666666666669,0.2222222222222222,423139.2941
3896,B,1127642.8571428573,0.6666666666666667,0.6666666666666667,0.5555555555555557,608804.3096
3897,G,1117355.884836052,0.4166666666666666,0.4166666666666666,0.2222222222222222,578589.38449
3898,G,661611.1111111111,0.3333333333333333,0.3333333333333333,0.11111111111111109,578589.38449
3899,E,876030.8857142858,0.16666666666666669,0.16666666666666669,0.2222222222222222,410945.0876
3900,C,733396.8253968254,0.2916666666666667,0.2916666666666667,0.05555555555555555,437944.2735
3901,A,944254.7619047618,0.5,0.5,0.33333333333333337,423139.2941
3902,D,1717460.027580535,0.2916666666666667,0.2916666666666667,0.05555555555555555,579742.9057
3903,A,1466255.7692388252,0.5833333333333334,0.5833333333333334,0.4444444444444444,423139.2941
3904,B,1042511.8480957295,0.2916666666666667,0.16666666666666669,0.2222222222222222,608804.3096
3905,D,739219.3627450981,0.16666666666666669,0.041666666666666664,0.05555555555555555,579742.9057
3906,D,693008.8953477894,0.5,0.3750000000000001,0.5,579742.9057
3907,D,974795.2380952381,0.25,0.125,0.16666666666666669,579742.9057
3908,E,465922.7017195767,0.4166666666666666,0.4166666666666666,0.2222222222222222,410945.0876
3909,F,1644144.9845238095,0.25,0.25,0,529685.4639
3910,C,622472.2222222221,0.2916666666666667,0.2916666666666667,0.38888888888888884,437944.2735
3911,D,882571.4285357143,0.3333333333333333,0.2083333333333333,0.2777777777777778,579742.9057
3912,D,1041650.7935396825,0,0,0,579742.9057
3913,G,809001.4005602241,0.2916666666666667,0.16666666666666669,0.2222222222222222,578589.38449
3914,F,1055218.253968254,0.16666666666666669,0.16666666666666669,0.2222222222222222,529685.4639
3915,G,586974.7023809524,0.16666666666666669,0.041666666666666664,0.05555555555555555,578589.38449
3916,B,917996.0317460317,0.2916666666666667,0.2916666666666667,0.05555555555555555,608804.3096
3917,C,916247.5523809524,0.25,0.25,0,437944.2735
